time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.1000000000000014,0.30382751448155587,0.2151160904754258,14.633550387694305,0.03783412787839602,6.116609667813183,0.0,0.9526747481064405,0.42872606955871545,3.9831221912430985,-0.019762578755883362,-0.17831382904694631,0.0,454.7517819244457,452.80152960227986,452.89999434967973,452.3247465789584
2.1600000000000015,0.36427671996869565,0.24156426906985248,14.874213331702622,0.03693360870688345,6.106119621256465,0.0,1.0632560701114608,0.4527619410265569,4.038533526485015,-0.006883452979442936,-0.16866065786670958,0.0,441.2076564660703,441.97427738209603,441.4881449654113,442.54968736299156
2.2200000000000015,0.43228659160129596,0.26958804106198664,15.122179495441967,0.037776225805562724,6.095932729609395,0.0,1.2047559852210472,0.4813689394819959,4.226008003047413,0.038633307590303555,-0.17211971095348194,0.0,483.6387520883018,483.35304219637993,481.45005254014876,484.8818773797838
2.2800000000000016,0.5084980733920416,0.299251155692,15.378612660940185,0.040506278539750085,6.086046362620502,0.0,1.3365460348283267,0.5076326207376491,4.321086446371613,0.056555653372036545,-0.15310838872579294,0.0,456.76325551098023,458.25166597451096,456.61888011893666,458.04763812572594
2.3400000000000016,0.5923439643501814,0.330452385630112,15.638381285097386,0.0442304283713133,6.077052372157404,0.0,1.459080592878224,0.5327134639856503,4.337509720648624,0.07128400247382383,-0.14415779909291707,0.0,433.0839660423103,433.81443013852635,433.25962954149986,434.4991284238966
2.4000000000000017,0.683455926120025,0.3631748313658064,15.897941210968645,0.04817405737634228,6.068576653535015,0.0,1.5786764482625841,0.5583722328370527,4.314287444944127,0.05128788984610418,-0.13602752861549985,0.0,421.1799759653176,421.86284264284916,421.74113112199643,420.01360837803514
2.4600000000000017,0.7828810314341598,0.39771988462725616,16.160620092162084,0.051201923601731814,6.060473237808505,0.0,1.7361895987496656,0.5934095853994266,4.440820946603795,0.04876508727648131,-0.13318515446415247,0.0,469.88996437743066,470.09453036561797,469.80452650395387,469.6103180834891
2.520000000000002,0.8921036406563775,0.4344703779984283,16.431631952972978,0.05462326246845528,6.052856919291932,0.0,1.9052092957789204,0.6319050068409695,4.59190768749904,0.06983252564611267,-0.11671703311329304,0.0,478.4323856597274,479.67112621824856,478.2421944310193,479.8462336503213
2.580000000000002,1.0116237173205225,0.47360778330123265,16.71165214838504,0.05878939724919441,6.045503772795806,0.0,2.079346498317283,0.6730735074581505,4.741068245830185,0.06863005566567239,-0.1379747744474216,0.0,480.7303948925252,479.10400159448585,481.12766571746346,481.0398634862019
2.640000000000002,1.140735295301127,0.5150560498773142,16.996409303488825,0.06256845445759485,6.037089060594573,0.0,2.2250197297734595,0.7088608929087163,4.750403736091558,0.04823146478528537,-0.1452176195161256,0.0,439.3871048233359,438.7675427116226,439.36075910884404,437.66885119475774
